query,title,price,shipping_time,variable_prod,returns,shipping_price,ebay_article_id,prod_url,ebay_vendor,seller_votes,category,payment_methods,product_state,product_sold_out_text,served_area,reviews
adidas superstar,Adidas Superstar Foundation Blanco Zapatillas Size UK 7 EUR 40.5 Tenis con Cordones,"23,23 EUR",mar. 13 jul.  y el jue. 15 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","14,65 EUR",154160637709,https://www.ebay.es/itm/154160637709?hash=item23e4b0a70d%3Ag%3AwbIAAOSwx8pflhTG&LH_BIN=1,downtherabbitholeuk,2064,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Usado,,			,
adidas superstar,2020 Hombres Adidas Originales Superstar ® (UK 7.5 EUR 41.5) Blanco/Negro,"58,09 EUR",jue. 8 jul. y el lun. 12 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">692478240583</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","10,66 EUR",184741050884,https://www.ebay.es/itm/184741050884?hash=item2b036cba04%3Ag%3A19cAAOSwZwhgZtqL&LH_BIN=1,branded-trainers,4796,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			,
adidas superstar,Adidas Superstar WS1 Reino Unido 7 inversa de Cuero Negro blanco apagado de núcleo,"98,77 EUR",lun. 12 jul.  y el mié. 14 jul. ,,No se aceptan devoluciones,"11,40 EUR",304048154519,https://www.ebay.es/itm/304048154519?hash=item46caaea797%3Ag%3AuhAAAOSwK2VfZNUl&LH_BIN=1,the_moshch,399,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			,
adidas superstar,Adidas Superstar Para Hombre De Cuero Blanco & Sintético Entrenadores Moda,"73,21 EUR",jue. 8 jul. y el mar. 20 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 60 días, el comprador paga los gastos de envío de la devolución","13,93 EUR",164843322629,https://www.ebay.es/itm/164843322629?hash=item26616d7d05%3Ag%3AO8oAAOSwsPRgjWwe&LH_BIN=1,scorpionshoes-uk,102997,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			Todo el mundo,
adidas superstar,Adidas Originales Superstar Zapatillas Zapatos para hombre Blanco/Rojo/Negro FX4356 Reino Unido 8 - 11,"63,91 EUR",vie. 9 jul. y el lun. 12 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","10,76 EUR",304010551345,https://www.ebay.es/itm/304010551345?hash=item46c870e031%3Ag%3AhiwAAOSwK7FgqMOh&LH_BIN=1,allforyou_sport,7279,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			,
adidas superstar,ADIDAS ORIGINALS superstar señora-zapatillas calzado deportivo zapatos nuevo cortos,"49,00 EUR",lun. 12 jul.  y el mar. 13 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>",No se aceptan devoluciones,"15,00 EUR",172766709855,https://www.ebay.es/itm/172766709855?_trkparms=ispr%3D1&hash=item2839b2c85f%3Ag%3AVu4AAOSwvi5f6vm0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDAeS9EQtjPGVfKXTxF0%252BjnawnLSeS4QxbMaIhsoYebSLLH4NCqUX%252BBNto5BGX7Kt8g3s9Uq7SqZqAZ1nG4Eai6SI3%252FKjRlZ7QLjm7J9np1pgmAn0VRZIeW0MlOQgQdbYM1ECvQxw5E1hC0X4UmackAB4CWYXtx%252FkW2n35CTZSAKSHY1PTAkAF8dVGEMMpkMqwhj00MtjevhROBq9PugBZ%252FG8pI%252BzvRuM%252BIxeNsoad6oN5YAF%252FLo%252FrcuCrH3nof7J4OKFkGmvAIhdFztlruoLhHzajgSoOnRs1kYtXwHDI9d84wBAnZXlPHExKnyO6VDfrfw8tzeuJfiwdx%252FmSngpqyq7zgGNglN5S%252B7QM0xAIlBLBpB7TtiUtZX4437zgVJBG0PcXVsNuyhIxdo6waWihROdcrKOnApKsVgSahIx0fiPNUv8liY5Txs6V3C5EskDm4UArW2uCGyc8eULGn72VV%252FfqdxRCAGosGoih2TrR0trihmjHjQDHuh4WXuq9BS5ACIsPer4gHbsPEQZgSSgAIR3F0DN7dYdrTGMBc2GvMnFzz2ba6m%252BJ4H3beRrgKpJnSqwtx%252FgtZnGndTXp%252B74qi2gM6gI%252BPY0PGyrJIzHLoh8RDCaSpMoGm1YDhJnha5wqMWY6kaiT8TtjJR%252BirrnJqSinPiDUNCyTKf2mdqmS67Jd0MHF%252BUNWXM4Qpa62%252F3a%252BUd9xnLRRRGcE3M0edk98Zu50AF9MwP89rSVWDKhjGJkk4a9JipDBeBwal1sBV8l%252Fv3qZxN%252BQPIHY8v9qCXvc2JNHsV7uA2W3sHt1pKyzf2HtVOCrqBTiTYJqfv2Ir6f%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,fun-sport-vision-shop,190792,Calzadodemujer,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			Todo el mundo,
adidas superstar,Adidas Superstar Pride Pack 36-44,"54,99 EUR",mar. 20 jul.  y el lun. 23 ago. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","25,00 EUR",303613525215,https://www.ebay.es/itm/303613525215?hash=item46b0c6bcdf%3Ag%3ACLAAAOSwyH5c-P2F&LH_BIN=1,danmer_4978,157,Calzadodemujer,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo sin paquete,,			Todo el mundo,
adidas superstar,Zapatillas Adidas Originales Superstar blanco Talla 6,"34,85 EUR",lun. 12 jul.  y el mar. 20 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","17,42 EUR",154146383767,https://www.ebay.es/itm/154146383767?_trkparms=ispr%3D1&hash=item23e3d72797%3Ag%3ATwsAAOSw3LxfYINX&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0KxG0CfHWbnvp3PgMvuaMez0MV0Ys%252FpeFHdgZPWJSz9dfmSs7DvAZRoSbWLraFGcw0A%252FeRLRX85GgDxnVhDI%252Fgi0FJbKhn8kusX4med0ND8DmPI0pPSZG6TMQ%252B%252B5DlwPI6%252FtXrnC%252FpoXng5zOEVyx%252BVOwMmImN7hGCt8LRJfdpZWT61CwU9lCDHL34hgOcsEvSJyJpNFhwzaR3jlzyBxHjgheaLIxVQ8xlpcJBs%252FJ%252BZhG4iuRRtCL0BsGtf8dIf0jRcC%252Fq%252Fduk5D6RAwumjhf%252B8ltQYaJqNZL4GOk8kIcurOWNEwdll8BTS8hH8SzfMEg4lWOGQWnRpkENExYx9VSu6imf6IjhTE6WN5fMz2tPs%252FEJpWDSMerMABCW9Pz9TmHh8APao4gn%252BUUa25L55%252B9rQmXvrIQxRNFpZllWwxRvSPH0YgVm%252Bjcf7OPEFv1mK%252F1fxV998ScZJrZ8mhBIXL894FkfZThVdFT0nXzkpkgnUxOVeO01jLu%252F5q4EM5WxMNvDbln2v%252FwITMa1bLE01QmL2p8EGGDdnugrCfWASfF8VDihmRMqYLAIm3%252FuUTDUHieN1KeFAP8YbLOiR4AyYIwR4d2go4It5loGmn2nK4%252BjPSTF0frKs74HGCC1%252BBVCZ41J1Av7jI7QHhv%252F9cql0XvMfr08MHrSCHYIyCdSgKoioyU97xk20kLda2Up1VIdpuVk0fTeUHJ%252FO7qSCuP8vnE88WvmRllh5YZX6yEDFKXyUolWpLuLrO2%252BTXXTHCw8VihsvP5F%252Fv9EMV%252FhZT50FNYrdtyDTlkwKigrhI%252FAKuk8mI%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,kicksbits,454,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Usado,,			Todo el mundo,
adidas superstar,"Adidas Superstar mg * Nube Blanco/negro/Cristal Blanco * FV3029 * Reino Unido 8, 9","98,76 EUR",lun. 12 jul.  y el mar. 13 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","11,40 EUR",184338767411,https://www.ebay.es/itm/184338767411?_trkparms=ispr%3D1&hash=item2aeb725e33%3Ag%3AMLgAAOSw2gxe8jM1&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtIml4DcMr3OUvX0nOfEZAk4gOF9D%252FjVyVQMty%252FIG3S8FfpXKkzxv1X7%252FixOonFl16O9gpRjlfjML5knhclALKicXGr07deIDpgDZJikxb13EvJ8R%252Fi4cYWTuhK0EFuO8D62gaYGBY%252FtclF986xJuiaYB5GpQUxzcb2M0YxFdvccqv6bEl1uQyJc%252B6X1DrdnUJl0FoapNdV0MtQmodt0iGl4qQCcO5K5KoL0ZNF9XfpTQRMfjaNAkCjOhaTTVmYgbGgdo4iu0FQci%252FtTJZm02bnPWMU5%252F82Clqd%252B53Q945x7g0V75vbYuYPoaAXvmZDDZ1Daz9w6HiVR%252FfzoMGmDu2RTJYJyB7q1bNHamzpC6CB7qKs0vC8%252FCj4Qr2R39uBVk%252FCslxi%252FAW9zYVzD9WGG9RjcIsxqVu31yH2m3G2WMYNHBtYzV3soZ2%252BcsCiHzX%252FfC18hKI5cFvbh387P6t47xX2UYOallIz4AGHhtfaPi5Ew0L52Zl5glvCnjygxd9X%252FPEXAh7RNyiYBUY4wrZiE27MvMRH6qU%252FKb5h2LrQIiGkN0LtHPEaX3hDXCsBENAh577FCLr9pI%252B49hPT8vAYlxmmwgHIw%252FY5C%252B6OeoqpWQ1N7xxv2ObAR7fvBq%252FYHugKCWmNEx4LOMViHUGHtbFuu4HyzzlVrNx2TCjO6XTngE1TMtzk46keXi6cfgopqDsFiBEvxlA960i5o4q6UPb6UMHtgQBFBsYo%252FCBsyYZ0E3MqHljbHOo8okwZ%252BP10yrfjSwoml5aO6dDtPOFTZwLFz1OA7xDx6XZLJ6c8CKCu6kp8Z3%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,jkbkicks,592,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			,
adidas superstar,Adidas 'Superstar Primeknit' Zapatillas (BY8704),"62,75 EUR",vie. 9 jul. y el mar. 13 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","10,74 EUR",113848579057,https://www.ebay.es/itm/113848579057?_trkparms=ispr%3D1&hash=item1a81e773f1%3Ag%3AsQwAAOSwxcNdTZ%7EL&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLg%252Bcen7hcgKi0Xiyz1WebWzuK8o%252BRoWboQ9sbw5shwG%252B%252FdGK7E43Tkd%252BNVPLeD6tjAhMVutl7quvTllABEWC06ovbbXP0vws4EjX%252Fcu0N7x4pqnneI16mhfeZrIymrVU582gRA97Dwyfix6azdCqvolT9yHsjGcb1jT5G%252BPzkJ%252F9WZ34ZvPV%252BTCCWp6z6%252FJWR5MJN5SW2nakJKZk2hOvWjL30ei%252FtZWeLwfOnBSkugZKfV325ZmJpOZwVN2yS9tZKh4s6h96w8JHKdU0jNJPXNe%252B2EZtsEzlfC%252BEk2a6K5lUoVBVzvamjehzdTh8zeN4a2fbD76hxzD0Qa%252FfJsZkjfmEPADzttNIhipYgijsDBgkOykdhgreYp5JBe3I5W%252B9%252FpCSB5XkLPoF0R%252Fon5htF7O5Qj10aFP5y1%252FJjUaPtO%252BOYmjE5LvfoWrOTl%252BZtXseoiPfVXIw0uuoEhFa0CnjkdKggbRWJOlUI%252BJa9w3udptYMY%252BHAqGoa9%252FZMHzKJq7cE8sX2YjGh6saMl565mi%252Fuw8Hy7MgQfzpUk1Lyh%252Fk1JN5Y2bEctmCTuRUkgijA8JuweXnn2S8hRDUvmLouUHf0C7rqciGnX4tEKnZ33ZJxxNR7wKRRGQG0qD4o3WlaotP72HOm164Bm0xAj4U9ctZg%252B7Ew4cUp%252FsTS6aa7XUngV2r2dyfTU%252B5peIiuuyizlMUrGMINFPr%252BP3t9nXj4TUrQH62mQWwGJtpNuDq%252BM2oG8UlcRNWNfxmhEEo4%252BpecgEr%252Fb5EdZ6Ngim58Ng0lgs75KlSnV2BFZ%252FBD1qZ76DBbcZ9%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,shop-fashion,3308,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			,
adidas superstar,ADIDAS SUPERSTAR J SNEAKERS BIANCO NERO FU7712,"59,85 EUR",jue. 8 jul. y el jue. 22 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","10,00 EUR",254970539317,https://www.ebay.es/itm/254970539317?_trkparms=ispr%3D1&hash=item3b5d6dad35%3Ag%3A-h4AAOSw3LVglV0R&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dppt%252Flxwyx0Hc0ag%252BAicp6OvHuDh2L%252B9BcZb%252B4liN5GN5SXYwqcF6vfvumy%252B0ivrPjVceIZsqJGd1sr0HcRy5b1KOS9Dsq0GrhOn%252FwGB6sQWzYKx6p48oTyDznXbc7gmKnPahLG4At9hQebGMhudnZPOvetZtD56iRrVpbZlAYBZjwmpCVJC8t6Msfws%252BiMbsE%252Fssj%252Fh3mkxROoCToP5TUbgBvRpPY5oP3caC%252B1YfbOKEY4plURgH6xUuI%252FcZs4qPVEte7gdeu832Ao7roA4xf3%252Bs%252B%252FvaujNi7JXiYquBi%252BycLnE9HTAr3il87vo3PDG%252FBE6hlBGtL1F33uaGxscEWIqcHd0drU6SCxoAWn8vggCk%252FWyMIZYNUubKqoELaAIhGK4ZFwk2uHDQSUbMeKqTP%252FDrCXRirEX%252BDnFoQ83bkAAFHh0lWr0K9nShJks9BsedVPffSIzE8xr2UP8kx4TFMdRxtwZumtR7sP26KFpRGLPaHq8h%252FZdUFxGVtJkapGXHdMa9PG4nr%252BXI64nfd1f1XyUdGmjqhtCgtikxNV7%252FywJl6hBKgqN6%252F9QqnsMVIbhH1dAQukwQNJQkWl%252F%252BGh9LFvtfMDlOe7SwhDnme0Z76T0Uor6mXKw2Ogti7%252B6z9QU83MMao%252FG45L75NCDKvSLCvVWg67LRVfD%252F8ZvwzD7r8zOiX4b0X0xY%252FCYLehLp6vphau8%252FSI3QwM7mcIzAWOjK%252FksFBvH%252FDmb%252BJxS5h0jT0vupDUGTUMs0M2aJIH1prQ0vHTLL6gPFaFVfzXi0QqsYJJMCZXeE2YVgmC%252BJo7zKrRJ%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,madeinsneakers,6990,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,"			Italia, América, Asia, Reino Unido, Australia, Alemania, Francia, España, Austria, Países Bajos, Suiza, Bélgica",
adidas superstar,Adidas Superstar Para Hombre De Cuero Zapatillas Zapatos Talla Uk 8.5 EU 42.5,"52,28 EUR",vie. 9 jul. y el lun. 12 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">554992196264</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","15,20 EUR",255035256470,https://www.ebay.es/itm/255035256470?hash=item3b61492e96%3Ag%3AUmAAAOSwpINg3FD-&LH_BIN=1,feelgoodeals,2602,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo sin paquete,,			,
adidas superstar,Adidas Superstar Core Negro/Core Negro/Off White Zapatillas Rrp £ 90 (FV2809),"69,72 EUR",vie. 9 jul. y el lun. 12 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","10,86 EUR",294219849640,https://www.ebay.es/itm/294219849640?hash=item4480de9fa8%3Ag%3A-PYAAOSwfqJgweGD&LH_BIN=1,renewed_footwear,429,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			,
adidas superstar,Adidas Superstar Fiori Di Loto Limited Edition Nuovo 36-44,"59,99 EUR",jue. 8 jul. y el jue. 22 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 14 días, el comprador paga los gastos de envío de la devolución","22,00 EUR",303671432002,https://www.ebay.es/itm/303671432002?hash=item46b43a5342%3Ag%3AnXMAAOSwRkhe51WX&LH_BIN=1,danmer_4978,157,Calzadodemujer,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo sin paquete,,			Todo el mundo,
adidas superstar,Adidas para hombre superstar colorido Blanco Entrenadores 3 Raya Deportes Calzado Tenis,"57,97 EUR",vie. 16 jul.  y el mar. 3 ago.,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 14 días, el comprador paga los gastos de envío de la devolución",GRATIS,353519195332,https://www.ebay.es/itm/353519195332?hash=item524f62d4c4%3Ag%3AnuwAAOSwRp1gt0Eg&LH_BIN=1,deanruss_0,3,Calzadodehombre,"PayPal,Maestro,Visa,Tarjeta Master,Discover",Nuevo en paquete,,"			América, Europa, Asia, Australia",
adidas superstar,2020 Adidas Superstar UK8.5/US9 Negro blanco apagado Originals Nuevo Y En Caja Nuevo,"58,09 EUR",mié. 7 jul. y el sáb. 17 jul. ,,No se aceptan devoluciones,"16,27 EUR",255030593439,https://www.ebay.es/itm/255030593439?hash=item3b6102079f%3Ag%3A6D0AAOSwKKxg105X&LH_BIN=1,marathonvintage,1685,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			Todo el mundo,
adidas superstar,Adidas Superstar Foundation Entrenador De Cuero Blanco B27136 UK Size 7 US 7.5,"34,86 EUR",lun. 12 jul.  y el mié. 14 jul. ,,No se aceptan devoluciones,"13,96 EUR",324605299363,https://www.ebay.es/itm/324605299363?hash=item4b93fbcaa3%3Ag%3Ao1IAAOSwjvVgkgy2&LH_BIN=1,tinoukik28,557,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Usado,,			,
adidas superstar,Adidas Superstar Entrenadores Negro Blanco Auténtico Nuevo,"75,52 EUR",vie. 9 jul. y el mié. 21 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","17,42 EUR",384247659753,https://www.ebay.es/itm/384247659753?hash=item5976f1fce9%3Ag%3AiqEAAOSwVbxg2k4m&LH_BIN=1,samssportuk,1056,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			Todo el mundo,
adidas superstar,Adidas Superstar Zapatillas Blanco Negro Auténtico Nuevo,"75,52 EUR",vie. 9 jul. y el mié. 21 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","17,42 EUR",384247660843,https://www.ebay.es/itm/384247660843?hash=item5976f2012b%3Ag%3AZR0AAOSwudVg2k5H&LH_BIN=1,samssportuk,1056,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			Todo el mundo,
adidas superstar,Adidas Originals para hombre SuperStar Blanco Negro Dorado Zapatillas Rrp £ 75 T,"27,42 EUR",vie. 9 jul. y el lun. 12 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","10,10 EUR",373440503014,https://www.ebay.es/itm/373440503014?_trkparms=ispr%3D1&hash=item56f2c9dce6%3Ag%3AsIsAAOSw26lgv0-h&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSafTQYbq3L7RBVAMi0K9cwzYfh48WU6O0yyNT35u3aHmCxKg2vQYLjRH7AIb9u%252Bw601u3JosDiHIPpAHtknGCWeLxUN2WbuNJcv94dUm2gnMvs4FxBzWbFCm8s4y%252FtDmowrFgc%252BOPnQoz%252B7KOQMvhQaLDr0zIVIuJFzJANboFddu4KbNx6XgvuVrqY9mtOTRsZGZv%252B1IQXkzXnyNtr0ZNJk1ocMMUOUWIsbB6%252FSoyQ0rPGGWPDNiUm%252FaE7tk3jIjfz6lW%252FicSpWN6UrExhpyaqJmxupqUCRT8N5OmMc7ishvNVID75ceuwy6rravbZikh%252FlDFGczU3cproqyN%252FH0RfHeGTpAQJB3ZfNhdMpU3Z07FFcDsf4Wy29T%252FVsYYmvHreGeEqSDpDgPJkvN7R8GK04Hh8JLnXgHZqjsBDUxQ966le3hVaYpplfDQGTHW2BZieBxkZx%252F6mwdTj5l3xR%252Ffs29ed2JcIEwdZxoRGkz0JvHgWj8%252BtGw5BYZ28JCJEL1h5mRThiwpJ2Advo8Q%252FHlzXChc4s4jwvwMVIsEiarKLOoyrIubsFFU8krlmB%252B9dggHApYIht4WC1mMiMuwJvJWGrFqHLEjGTMWljrudmRxWHtdemoF%252FJQFGthHCI84NuhNcGvK9AF%252BrFxoUaoJKlxhBAfSdetk%252FEs3FX2Bk%252FkHeGPPjwOCVtXIRjunk4%252BazTLOaJ4636W%252BdvbKzKEuVltjJtBlD67wOu2VY10jvSCN7fNlQIAb%252BJM33rznUBHGd7k6efpGTctHiVV%252FIGGVA%252F2d%252F%252FuNiPUVYhtHNeZb6Z7tY6LgeImrQ8sf2SUvUZmrTPOZ%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,soleresponsibility,19769,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo con defectos,,			,
adidas superstar,Los Simpsons X Adidas Superstar squishee Talla 9.5 10 44,"120,85 EUR",lun. 12 jul.  y el mié. 14 jul. ,,No se aceptan devoluciones,"23,40 EUR",304047666758,https://www.ebay.es/itm/304047666758?hash=item46caa73646%3Ag%3A4i4AAOSwlB1g2NWm&LH_BIN=1,liverpoolgray09,149,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			,
adidas superstar,Adidas Originales Superstar 80s Recon UK10 Nuevo Y En Caja Nuevo Blanco Raros DEADSTOCK EE7392,"56,94 EUR",lun. 12 jul.  y el mié. 14 jul. ,,No se aceptan devoluciones,"10,63 EUR",224513924782,https://www.ebay.es/itm/224513924782?hash=item3446129eae%3Ag%3AW1sAAOSwb31g2fCP&LH_BIN=1,originaldiscountedclobber,1413,Calzadodehombre,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			,
adidas superstar,ADIDAS ORIGINALS superstar niños -/señora-cortos zapatillas de deporte zapatos zapato bajo,"49,00 EUR",lun. 12 jul.  y el mar. 13 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>",No se aceptan devoluciones,"15,00 EUR",172283433283,https://www.ebay.es/itm/172283433283?_trkparms=ispr%3D1&hash=item281ce49143%3Ag%3ARswAAOSwdGFY0k8E&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDAeS9EQtjPGVfKXTxF0%252BjvB49yyUoN3V%252F25fNgHaPddE%252BvPDmziYAWNt4Mo%252B9KHJdSMM008dppcPgZEBCB7Bb50EccRyidVy0TACPBt8jAQNIChG%252FZDB690SXEfoxVPCjiREyStMgmIDs9VRtNBvvO2f0bY0DIT6REVhv0Z0SUP8OkYFFYWrthgE6xxd9w6BvWQxHA2Ebvyk92BDLIMDtF6snjCB%252FNyISiAE10uUVMLEAl95Tr0QUaLrW1QmOWbQqQPM5Fbak0QfUxymjmMOp76UepbMWeWW2EMExPLPGzviRdtsKunjkLNlaLhEqxF7xSp7sa00jI%252Fnypm33MODNpZcX%252F%252FSaWXWfk4FAAojYS20yNvIZILP0BOMIY4tAkKxFQ1w5afPSHzTyqTS9OFCsVC09LBxxFOVR8aws1OGQdEwUAohks3g9Iu75BlsLZNltc0gzHeFe7vqN7rivNZXeLcEIS88MMrHiv6GIzte2mc43B9bhnPkpOfI7k8fPik67bOga5Fbhuf5oU5zGzDSO7G1Yq25prBJh3lwDp3VUCzrjjRsa8qwF6kKl%252Fj50yqwdbNEsKv7dsABtTQ1ZEV4ne8YKZYZDPo9b2HkqLaOrp9lGKK3GGreQOQKp8H1yKtjPVGJ0BOohmHGI9ZgoBWXu7euHdaPKkkuBXitutdkN12%252FR4vPHRpMfJT4dYhaYBJb1PEXDdU8te2RWVzWEM6NIq2ijkD7USffPdEMrwVOFp8x3PYgJ3aS4hnf%252Brzp2%252BuyvnJqqblhNB92t0CzkWHDLb8VkOmx5oss8IsWi9TdlD1Z2vlpcgXh1ZmnOgpoIX3j%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,fun-sport-vision-shop,190792,Calzadodemujer,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo en paquete,,			Todo el mundo,
xiaomi redmi note 8 pro,"Xiaomi redmi note 8 pro 64gb Pearl White nuevo Dual SIM 6,39"" smartphone OVP","259,00 EUR",vie. 2 jul. y el mié. 14 jul. ,,Los consumidores tienen derecho a devolver el artículo según las condiciones que aparecen más abajo,"33,99 EUR",164936902381,https://www.ebay.es/itm/164936902381?hash=item26670166ed%3Ag%3A64QAAOSwr%7EZfCZjK&LH_BIN=1,agiop_it,159,Movilesytelefonia,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo,,			Todo el mundo,
xiaomi redmi note 8 pro,"XIAOMI Redmi Note 10 Pro 6,67"" HDR 128GB 8GB Azul","351,76 EUR",vie. 02 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,284308367296,https://www.ebay.es/itm/284308367296?hash=item42321967c0%3Ag%3A2yUAAOSwSStgrraw&LH_BIN=1,pc.hiper,315,Movilesytelefonia,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo,,			España,
xiaomi redmi note 8 pro,Xiaomi redmi note 8 pro 128 gb azul-sin contrato-como nuevo!,"199,99 EUR",mar. 6 jul. y el mié. 14 jul. ,,Los consumidores tienen derecho a devolver el artículo según las condiciones que aparecen más abajo,"10,90 EUR",265213388210,https://www.ebay.es/itm/265213388210?hash=item3dbff325b2%3Ai%3A265213388210&LH_BIN=1,asgoodasnew-premium,24693,Movilesytelefonia,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Reacondicionado por el vendedor,,			Europa,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro 128Gb Hibrido S.O Pearl white,"249,00 EUR",vie. 02 jul. ,,"reembolso de 14 días, el vendedor paga el envío de la devolución",Rápido y gratis,143992352542,https://www.ebay.es/itm/143992352542?hash=item21869cef1e%3Ag%3As%7EUAAOSwMNpg1YA6&LH_BIN=1,gestpoint.gsm,640,Movilesysmartphones,"PayPal,Google Pay,Visa,Tarjeta Master,Amex",Nuevo,,			Europa,							
